SAMPLE_ANALYSIS_NO,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,P2O5,Class,Probability,Lithology,ROCK_GROUP,LITHOLOGY_NAME,GSSA_code
6649,68.11187577758247,0.6863674500408432,15.978230491391985,3.3332195729242007,1.110300286830776,1.0396448140324537,4.784384872343527,4.754103955429959,0.2018727794237773,igneous,0.9746183087423166,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Dacite,QZSY
6650,77.3412186703839,0.2922339207089424,12.102515130049653,2.0310973402641954,0.2116176667202687,0.2418487619660213,5.663291842704332,2.0960226037055185,0.020154063497168445,igneous,0.9304167832588364,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6651,65.28805459312335,1.1076011729246713,15.083514154919614,6.02507502812766,2.054096720696664,1.449950626374115,3.8967423083804333,4.7123395357158735,0.3826258597376137,igneous,0.9833900032076238,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Dacite,QZSY
6652,60.37395023105485,1.2350137371208407,15.771732806838278,7.9611073942403365,2.9154422646787053,3.8670102260668937,3.431718499048891,3.947994733419079,0.4960301075321408,igneous,0.9797389442340136,"Trachyandesite, Monzonite",Igneous Intermediate Extrusive,Andesite,MONZ
6653,70.91286869934784,0.4280254567759627,13.78640134034205,3.2065222862916305,1.1845355664265014,0.6868315469195679,3.4242036542077017,6.330795128128193,0.03981632156055467,igneous,0.9696586197817852,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6654,71.69525040653863,0.4420051867574191,13.993482389842837,3.100408375862186,0.502278621315249,0.3716861797732842,3.686725080453927,6.157935897324952,0.0502278621315249,igneous,0.9937316051133832,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6655,66.19328306780923,1.0219384882067764,15.005294831788607,5.799531433612972,2.256359236337734,1.082647705327971,3.379479753079836,4.876973775402637,0.3844917084342328,igneous,0.9502591632305162,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Dacite,QZSY
6656,60.422385139809926,1.2448833119257319,15.535738892731693,7.413068800840689,2.7225496821790407,4.422878108223944,3.845980963672994,3.88646497381692,0.5060501267990781,igneous,0.9942573655998308,"Trachyandesite, Monzonite",Igneous Intermediate Extrusive,Andesite,MONZ
6657,63.038317299680436,0.9972504654311866,17.537505659754505,4.948935436276,2.6492613374586065,0.8260054360137098,4.452370764854389,5.097057934426063,0.4532956661050849,igneous,0.8495153476107324,"Trachyte, Syenite",Igneous Felsic Extrusive,Dacite,SYEN
6658,77.41709639193256,0.12088551160744185,12.612388377709769,2.4655397180623218,0.3022137790186047,0.1108117189734884,2.0852750752283717,4.845494256931628,0.04029517053581395,igneous,0.9759083282578352,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6659,72.31974123800755,0.41464262211695,13.6124138870589,3.1758911183492717,0.4449823261742879,0.17192498965824754,3.3373674463071583,6.482583433584511,0.04045293874311708,igneous,0.9909704014908854,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6660,68.90380523266904,0.6333439932387145,14.486487210428374,4.676702477944573,0.7640340235895604,1.3772718583127603,3.759851642401258,5.237654293291592,0.16084926812411798,igneous,0.9939050346487512,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Rhyodacite,QZSY
6661,69.26519840596048,0.6568774287113264,14.026859554635713,4.69213799728431,1.0408980793425635,1.5057651827382712,3.0115303654765424,5.608722660535171,0.19201032531561849,igneous,0.9885950212160928,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Dacite,QZSY
6662,69.08260154561997,0.8183227150036881,14.487342880435664,4.963434814324785,1.3335629429689742,0.4041099827178709,2.485276393714904,6.253601982559048,0.17174674265509507,igneous,0.8165089310153949,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Rhyodacite,QZSY
6663,73.19573828460277,0.3516127971398704,13.100088213439742,3.2361582271076417,0.7635020737894329,0.2009215983656404,2.551704299243632,6.570136266556437,0.030138239754846037,igneous,0.974904861403006,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6664,74.79539099417356,0.2804701952372921,12.961729737037716,3.0374467893933117,0.20033585374092291,0.12020151224455372,2.6444332693801833,5.89989089267018,0.06010075612227689,igneous,0.9934531071775516,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6665,74.0218192861843,0.3501031993265474,13.313924522960987,2.241183799475784,0.7502211414140302,0.2800825594612379,2.710799057642696,6.301857587877854,0.030008845656561207,igneous,0.981596664885344,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6666,65.65482282855514,1.0079033286545156,15.279814462402456,5.378035505914093,1.7839888917184918,3.386555184279171,2.9229196530980945,4.24327301363551,0.34268713174253523,igneous,0.9921799157985328,"Dacite, Granodiorite",Igneous Felsic Extrusive,Dacite,GRDI
6667,70.71905992778673,0.3995991520146164,14.265689726921801,3.2270753608602902,0.4195791096153472,0.6493486220237514,4.245740990155299,5.993987280219244,0.07991983040292326,igneous,0.9955048208962864,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6668,58.77810433523041,1.162221801676667,16.32163660615494,7.5477822457551875,2.8196511536329583,7.064287298886873,3.880810189946436,1.9909364776548133,0.4345698910617104,igneous,0.9955997126498553,"Andesite, Diorite",Igneous Intermediate Extrusive,Andesite,DIOR
6669,67.65363993053444,0.6537069415021167,14.854233116901948,5.031466944546336,0.96547486744928,1.2169006141808631,4.1636103658750185,5.2899977112325125,0.17096950777747666,igneous,0.9840184878506912,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Rhyodacite,QZSY
6670,77.83039070091456,0.20002670444850829,11.651555534125604,1.6468694226684966,0.33004406234003864,0.13001735789153038,2.1902924137111643,5.950794457343121,0.07000934655697788,igneous,0.9827047482112428,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6953,71.2024019846257,0.5266000431233873,14.522008881518026,2.7815305002977206,0.3746961845301025,0.9114231515597088,4.222927268893319,5.367269670296063,0.09114231515597086,igneous,0.995113046582724,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6955,75.11888849138163,0.2434972074274932,13.189432068989206,1.8706254067202743,0.3652458111412397,0.2840800753320753,2.9929865079629363,5.894661563140563,0.0405828679045822,igneous,0.9946359246437486,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6958,71.03494437481339,0.5585306562708702,14.501486857360053,2.8258209117098683,0.4874449363818503,1.3912490892565317,3.980800313785112,5.118171832009429,0.10155102841288548,igneous,0.9952557805128808,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6961,72.73158750734333,0.2667166819733325,14.710450844221494,1.8892943695018445,0.4718833604143577,1.282291740256407,3.9699752278338347,4.605991931001014,0.07180833745435877,igneous,0.9944749687440708,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6963,61.51071282119689,0.5017521105774342,15.789831724702113,2.393854734201972,6.553496954480772,7.1371677769892194,1.9250897303787275,4.106175435541861,0.08191871193100968,igneous,0.6887130442524464,"Andesite, Diorite",Igneous Felsic Extrusive,Dacite,DIOR
6964,58.47635282882114,1.7467896645404308,15.392299514597447,8.386019711514788,2.8770653298312987,5.1273414270922055,3.832662028668122,3.246973729381038,0.9144957655535196,igneous,0.9951104681851882,"Trachyandesite, Monzonite",Igneous Intermediate Extrusive,Andesite,MONZ
6965,72.14026905273829,0.3943748938963824,14.106486589370597,2.8017569196915875,0.32358965653036503,0.7381889039598952,4.014534176329841,5.420126746883615,0.060673060599443426,igneous,0.9960321819947312,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6966,71.58383060090848,0.39729178788038017,14.333065270453716,2.907999223387105,0.4686005703204485,0.6519660108806238,4.573949045084377,5.022175677564804,0.061121813520058486,igneous,0.9946465956570316,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6967,71.79548424191852,0.38550634466481615,14.162285714528508,2.832111336852416,0.39565124847178496,0.6999983626808503,4.057961522787537,5.5999869014468,0.0710143266487819,igneous,0.995666944235284,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6968,51.55739427901762,2.260838497385664,32.443032437484284,9.864479724683363,0.13359500211824374,0.26719000423648753,1.5928634867944451,1.8189473365330115,0.06165923174688174,sedimentary,0.5864317020872409,Iron-rich Shale,Igneous Extrusive Fragmental,Tuff,IRFM
6969,76.43737201367121,0.1627625701648575,13.071868916365116,1.8338248693203167,0.1525899095295539,0.4475970679533581,2.3702299280257373,5.493236743063941,0.03051798190591078,igneous,0.993548129165262,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6970,75.0924477566416,0.3868645627375789,12.705446692013115,2.143626920168216,0.4988516730037201,0.2239742205322825,3.2679874904937583,5.609536159694893,0.07126452471481716,igneous,0.986504874711812,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6971,72.63940422283832,0.5194348871795788,14.60528682775521,3.222151019993022,0.3361049269985509,0.6416548606335971,2.2916245022628465,5.64248877446052,0.10184997787834874,igneous,0.9805793469474956,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6972,71.96069865533981,0.4170160628790009,15.317711968189645,2.5199525211622977,0.2949625810607567,0.5288984212123916,3.2649306386380315,5.6348024106089385,0.06102674090912207,igneous,0.9942655801842212,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6973,50.7501660798437,1.493567119455854,37.74368574791565,7.450698563162613,0.07260395719577069,0.17632389604687165,0.6741796025321563,1.5869150644218448,0.051859969425550496,sedimentary,0.6277164543937808,Iron-rich Shale,Igneous Extrusive Fragmental,Tuff,IRFM
6974,70.91869098857117,0.6079613458085826,14.62147036669641,3.0402980326278914,0.4053075638723884,0.901809329616064,3.9618814368525967,5.431121355890005,0.11145958006490682,igneous,0.9948668001856904,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6975,71.01097629561599,0.5861993488678804,14.685304377672928,3.00422153301642,0.1718170505302408,0.9601541059042864,4.568312167039342,4.952373809401059,0.06064131195184967,igneous,0.9951266850071959,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6977,74.71527499672915,0.35627174725960764,12.805424515788175,2.442616407540581,0.3868093255961455,0.33591336170191577,3.43038796647108,5.476405715019113,0.05089596389422967,igneous,0.9946946421908922,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6978,65.6512445225804,0.818084043895083,14.613026234075914,6.053273609198422,1.8406890987639364,3.088267265703938,3.7836387030147587,3.9881597139885296,0.16361680877901658,igneous,0.9540743650846254,"Trachydacite, Quartz-syenite",Igneous Felsic Extrusive,Dacite,QZSY
6979,72.50637249382223,0.5194303971323128,13.444080866953973,3.3655763138944668,0.5296153068800051,1.2018193502277037,4.155443177058502,4.155443177058502,0.12221891697230887,igneous,0.9715106533452792,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6980,63.99218933224511,0.9350175384127014,14.806156844535193,6.857868288888584,2.1885575349659936,2.7331281892063584,2.712578353197288,5.569005558458068,0.2054983600907037,igneous,0.8309597685089749,"Trachydacite, Quartz-syenite",Igneous Intermediate Extrusive,Andesite,QZSY
6981,59.732306466107026,1.172835504157113,14.7530360786079,9.403601319232095,3.281881805492273,5.298335830183452,3.693403035021084,2.427975254219988,0.2366247069790668,igneous,0.9322861602466194,"Andesite, Diorite",Igneous Intermediate Extrusive,Andesite,DIOR
6982,76.81826693043121,0.2834996011667423,12.241107778949695,2.36476235532515,0.31387455843460743,0.19237472936314653,5.528242222751473,2.197121909042252,0.060749914535730476,igneous,0.9335550363377528,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6983,75.12515674170304,0.30542820195840786,13.28612678519075,2.9654602378138124,1.2522556280294723,0.6719420443084975,1.2726175081600328,5.090470032640131,0.030542820195840783,igneous,0.7256833714274041,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6985,75.80512463973676,0.4866451762347686,12.145852523526106,2.7216569589040587,0.20276882343115368,0.3649838821760765,4.308837497912015,3.872884527535034,0.09124597054401913,igneous,0.9396902284000894,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6987,74.38559098812333,0.4248870966273872,13.039987322683388,2.7615530289893178,0.3338398616358044,0.6069815666105535,3.318165897471025,5.048063362311104,0.0809308755480738,igneous,0.9947688129943076,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6988,73.7097209524568,0.3949820166454819,12.90274587708574,2.9863400654597485,0.4152375046785836,0.7494530572247606,3.666243333991397,5.104382984341613,0.07089420811585574,igneous,0.9956309274654414,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6989,74.57580695906367,0.3539190838735224,12.650079255022195,2.763259699205923,0.4044789529983115,0.6370543509723404,3.417847152835732,5.136882703078554,0.0606718429497467,igneous,0.9953553969831904,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6990,75.06639994119934,0.3141701631128905,12.323578011137895,2.6781910847391335,0.35470824867584405,0.7600891043053802,3.506544401195487,4.94564643868034,0.050672606953692016,igneous,0.9953156924222925,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6991,75.84032099817199,0.2939547325510545,12.427189727848024,2.295528722082333,0.3547729530788587,0.1723182914954457,2.8787291049827384,5.696639989437674,0.040545480351869584,igneous,0.993038788692692,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyolite,GRNT
6992,74.62854779562058,0.4412854173833449,14.192970517236425,3.0916698523040385,0.5849597393221084,0.3797107079810178,0.9544079957360716,5.664873265014101,0.06157470940232721,igneous,0.6824353554616419,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
6993,55.22680687019554,1.7355225503540683,14.865577083092287,12.097848922840658,3.2127828164292582,6.725149882622016,3.2850962560273445,2.4689874377060854,0.3822281807327413,igneous,0.9960778344977936,"Basaltic Trachyandesite, Monzodiorite",Igneous Intermediate Extrusive,Andesite,MZDI
6994,72.74857751548028,0.4662071002663826,12.840965131250147,2.9782484597808887,0.6486359655880103,1.0945731919297672,3.151965395279239,5.969477870802157,0.10134936962312667,igneous,0.9934457467740389,"Rhyolite, Granite",Igneous Felsic Extrusive,Rhyodacite,GRNT
